"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1820.blockOrder";"session.node-1820.IATorder";"session.node-1820.keyOrder";"session.node-2479.blockOrder";"session.node-2479.IATorder";"session.node-2479.keyOrder";"session.node-2832.conditionType";"session.node-3795.blockOrder";"session.node-3795.IATorder";"session.node-3795.keyOrder";"session.node-4206.conditionType";"session.node-4528.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_block3.durationTime";"trial.IAT_block3.endTime";"trial.IAT_block3.outcome";"trial.IAT_block3.response";"trial.IAT_block3.result";"trial.IAT_block3.RT";"trial.IAT_block3.startTime";"trial.IAT_block3.Stimfile";"trial.IAT_block3.stimType";"trial.IAT_block3.word";"trial.IAT_block4.durationTime";"trial.IAT_block4.endTime";"trial.IAT_block4.outcome";"trial.IAT_block4.response";"trial.IAT_block4.result";"trial.IAT_block4.RT";"trial.IAT_block4.startTime";"trial.IAT_block4.Stimfile";"trial.IAT_block4.stimType";"trial.IAT_block4.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"159";"158";"module.training_block4.exec-2589.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 15:53:20.221";"NST_correctLoc";"4";"0";"FINISHED";"LEFT";"success";"602";"0";"2014-10-06 15:53:18.971";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"160";"159";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-10-06 15:54:00.671";"FINISHED";"NEUTRAL";"success";"845";"2014-10-06 15:53:58.961";"IAT_Ppractice.csv";"2";"moderate";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"161";"160";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1691";"2014-10-06 15:54:02.391";"FINISHED";"NEUTRAL";"success";"1339";"2014-10-06 15:54:00.691";"IAT_Ppractice.csv";"2";"undefined";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"162";"161";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1697";"2014-10-06 15:54:04.121";"FINISHED";"NEUTRAL";"success";"767";"2014-10-06 15:54:02.421";"IAT_Ppractice.csv";"2";"ordinary";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"163";"162";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1693";"2014-10-06 15:54:05.841";"FINISHED";"PLEASANT";"success";"642";"2014-10-06 15:54:04.141";"IAT_Ppractice.csv";"1";"delicious";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"164";"163";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1693";"2014-10-06 15:54:07.681";"FINISHED";"NEUTRAL";"success";"787";"2014-10-06 15:54:05.981";"IAT_Ppractice.csv";"2";"adequate";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"165";"164";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-10-06 15:54:09.401";"FINISHED";"NEUTRAL";"success";"897";"2014-10-06 15:54:07.701";"IAT_Ppractice.csv";"2";"average";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"166";"165";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1691";"2014-10-06 15:54:11.111";"FINISHED";"NEUTRAL";"success";"587";"2014-10-06 15:54:09.411";"IAT_Ppractice.csv";"2";"average";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"167";"166";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-10-06 15:54:12.831";"FINISHED";"PLEASANT";"success";"659";"2014-10-06 15:54:11.131";"IAT_Ppractice.csv";"1";"tasty";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"168";"167";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-10-06 15:54:14.551";"FINISHED";"NEUTRAL";"success";"595";"2014-10-06 15:54:12.851";"IAT_Ppractice.csv";"2";"general";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"169";"168";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-10-06 15:54:16.271";"FINISHED";"PLEASANT";"success";"675";"2014-10-06 15:54:14.571";"IAT_Ppractice.csv";"1";"heavenly";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"170";"169";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-10-06 15:54:17.981";"FINISHED";"NEUTRAL";"success";"613";"2014-10-06 15:54:16.281";"IAT_Ppractice.csv";"2";"undefined";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"171";"170";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1696";"2014-10-06 15:54:19.711";"FINISHED";"PLEASANT";"success";"543";"2014-10-06 15:54:18.011";"IAT_Ppractice.csv";"1";"delightful";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"172";"171";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-10-06 15:54:21.421";"FINISHED";"PLEASANT";"success";"1205";"2014-10-06 15:54:19.721";"IAT_Ppractice.csv";"1";"tasty";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"173";"172";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-10-06 15:54:23.141";"FINISHED";"PLEASANT";"success";"701";"2014-10-06 15:54:21.441";"IAT_Ppractice.csv";"1";"outstanding";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"174";"173";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1697";"2014-10-06 15:54:24.861";"FINISHED";"PLEASANT";"success";"506";"2014-10-06 15:54:23.161";"IAT_Ppractice.csv";"1";"delightful";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"175";"174";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-10-06 15:54:26.581";"FINISHED";"NEUTRAL";"success";"589";"2014-10-06 15:54:24.881";"IAT_Ppractice.csv";"2";"moderate";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"176";"175";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1691";"2014-10-06 15:54:28.291";"FINISHED";"NEUTRAL";"success";"743";"2014-10-06 15:54:26.591";"IAT_Ppractice.csv";"2";"general";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"177";"176";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1697";"2014-10-06 15:54:30.011";"FINISHED";"NEUTRAL";"success";"868";"2014-10-06 15:54:28.311";"IAT_Ppractice.csv";"2";"ordinary";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"178";"177";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1691";"2014-10-06 15:54:31.731";"FINISHED";"PLEASANT";"success";"742";"2014-10-06 15:54:30.031";"IAT_Ppractice.csv";"1";"great";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"179";"178";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-10-06 15:54:33.441";"FINISHED";"PLEASANT";"success";"841";"2014-10-06 15:54:31.741";"IAT_Ppractice.csv";"1";"heavenly";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"180";"179";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1697";"2014-10-06 15:54:35.161";"FINISHED";"PLEASANT";"success";"638";"2014-10-06 15:54:33.461";"IAT_Ppractice.csv";"1";"outstanding";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"181";"180";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-10-06 15:54:36.871";"FINISHED";"PLEASANT";"success";"691";"2014-10-06 15:54:35.171";"IAT_Ppractice.csv";"1";"great";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"182";"181";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-10-06 15:54:38.581";"FINISHED";"PLEASANT";"success";"597";"2014-10-06 15:54:36.881";"IAT_Ppractice.csv";"1";"delicious";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"183";"182";"module.IAT_practice1.exec-6532.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-10-06 15:54:40.291";"FINISHED";"NEUTRAL";"success";"751";"2014-10-06 15:54:38.591";"IAT_Ppractice.csv";"2";"adequate";;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"184";"183";"module.IAT_Block1.exec-5988.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-10-06 15:54:59.101";"FINISHED";"NEUTRAL";"success";"868";"2014-10-06 15:54:57.401";"IAT_PN.csv";"2";"A4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"185";"184";"module.IAT_Block1.exec-5988.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1691";"2014-10-06 15:55:00.811";"FINISHED";"PLEASANT";"success";"958";"2014-10-06 15:54:59.111";"IAT_PN.csv";"1";"delightful";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"186";"185";"module.IAT_Block1.exec-5988.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-10-06 15:55:02.521";"FINISHED";"PLEASANT";"success";"552";"2014-10-06 15:55:00.821";"IAT_PN.csv";"1";"delicious";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"187";"186";"module.IAT_Block1.exec-5988.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1695";"2014-10-06 15:55:04.241";"FINISHED";"NEUTRAL";"success";"531";"2014-10-06 15:55:02.541";"IAT_PN.csv";"2";"A3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"188";"187";"module.IAT_Block1.exec-5988.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1697";"2014-10-06 15:55:05.961";"FINISHED";"NEUTRAL";"success";"574";"2014-10-06 15:55:04.261";"IAT_PN.csv";"2";"A3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"189";"188";"module.IAT_Block1.exec-5988.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1696";"2014-10-06 15:55:07.681";"FINISHED";"NEUTRAL";"success";"740";"2014-10-06 15:55:05.981";"IAT_PN.csv";"2";"A1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"190";"189";"module.IAT_Block1.exec-5988.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-10-06 15:55:09.391";"FINISHED";"PLEASANT";"success";"698";"2014-10-06 15:55:07.691";"IAT_PN.csv";"1";"outstanding";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"191";"190";"module.IAT_Block1.exec-5988.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-10-06 15:55:11.111";"FINISHED";"NEUTRAL";"success";"793";"2014-10-06 15:55:09.411";"IAT_PN.csv";"2";"A0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"192";"191";"module.IAT_Block1.exec-5988.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1695";"2014-10-06 15:55:12.831";"FINISHED";"NEUTRAL";"success";"710";"2014-10-06 15:55:11.131";"IAT_PN.csv";"2";"A5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
