"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-4028.conditionType";"session.node-5486.blockOrder";"session.node-5486.IATorder";"session.node-5486.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"155";"154";"module.training_block4.exec-8856.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-09-11 13:53:39.939";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"460";"0";"2014-09-11 13:53:38.689";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"156";"155";"module.training_block4.exec-8856.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-09-11 13:53:42.461";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"466";"0";"2014-09-11 13:53:41.211";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"157";"156";"module.training_block4.exec-8856.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-09-11 13:53:44.981";"ST_correctStop";"22";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:53:43.731";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"158";"157";"module.training_block4.exec-8856.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:53:47.500";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"531";"0";"2014-09-11 13:53:46.250";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"159";"158";"module.training_block4.exec-8856.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:53:50.021";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"394";"0";"2014-09-11 13:53:48.771";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"160";"159";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1714";"2014-09-11 13:54:11.841";"FINISHED";"NEUTRAL";"success";"1327";"2014-09-11 13:54:10.126";"IAT_Ppractice.csv";"2";"general"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"161";"160";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:54:13.580";"FINISHED";"PLEASANT";"success";"920";"2014-09-11 13:54:11.877";"IAT_Ppractice.csv";"1";"outstanding"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"162";"161";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:54:15.319";"FINISHED";"PLEASANT";"success";"717";"2014-09-11 13:54:13.617";"IAT_Ppractice.csv";"1";"tasty"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"163";"162";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:54:17.064";"FINISHED";"NEUTRAL";"success";"779";"2014-09-11 13:54:15.362";"IAT_Ppractice.csv";"2";"undefined"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"164";"163";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:54:18.802";"FINISHED";"PLEASANT";"success";"801";"2014-09-11 13:54:17.100";"IAT_Ppractice.csv";"1";"delicious"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"165";"164";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:54:20.541";"FINISHED";"PLEASANT";"success";"567";"2014-09-11 13:54:18.838";"IAT_Ppractice.csv";"1";"heavenly"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"166";"165";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-09-11 13:54:22.281";"FINISHED";"NEUTRAL";"success";"747";"2014-09-11 13:54:20.579";"IAT_Ppractice.csv";"2";"adequate"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"167";"166";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:54:24.170";"FINISHED";"NEUTRAL";"success";"889";"2014-09-11 13:54:22.468";"IAT_Ppractice.csv";"2";"ordinary"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"168";"167";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-09-11 13:54:25.910";"FINISHED";"PLEASANT";"success";"814";"2014-09-11 13:54:24.208";"IAT_Ppractice.csv";"1";"great"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"169";"168";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-09-11 13:54:27.634";"FINISHED";"NEUTRAL";"success";"816";"2014-09-11 13:54:25.933";"IAT_Ppractice.csv";"2";"adequate"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"170";"169";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-09-11 13:54:29.369";"FINISHED";"NEUTRAL";"success";"731";"2014-09-11 13:54:27.666";"IAT_Ppractice.csv";"2";"average"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"171";"170";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:54:31.092";"FINISHED";"NEUTRAL";"success";"543";"2014-09-11 13:54:29.391";"IAT_Ppractice.csv";"2";"average"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"172";"171";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-09-11 13:54:32.815";"FINISHED";"PLEASANT";"success";"645";"2014-09-11 13:54:31.113";"IAT_Ppractice.csv";"1";"delicious"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"173";"172";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:54:34.553";"FINISHED";"NEUTRAL";"success";"891";"2014-09-11 13:54:32.851";"IAT_Ppractice.csv";"2";"moderate"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"174";"173";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-09-11 13:54:36.279";"FINISHED";"PLEASANT";"success";"637";"2014-09-11 13:54:34.577";"IAT_Ppractice.csv";"1";"great"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"175";"174";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:54:38.002";"FINISHED";"PLEASANT";"success";"673";"2014-09-11 13:54:36.300";"IAT_Ppractice.csv";"1";"tasty"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"176";"175";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:54:39.727";"FINISHED";"NEUTRAL";"success";"692";"2014-09-11 13:54:38.025";"IAT_Ppractice.csv";"2";"ordinary"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"177";"176";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1716";"2014-09-11 13:54:41.465";"FINISHED";"PLEASANT";"failure";"489";"2014-09-11 13:54:39.749";"IAT_Ppractice.csv";"2";"general"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"178";"177";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:54:43.200";"FINISHED";"PLEASANT";"success";"724";"2014-09-11 13:54:41.498";"IAT_Ppractice.csv";"1";"delightful"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"179";"178";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:54:44.926";"FINISHED";"NEUTRAL";"success";"710";"2014-09-11 13:54:43.224";"IAT_Ppractice.csv";"2";"moderate"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"180";"179";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:54:46.649";"FINISHED";"NEUTRAL";"success";"747";"2014-09-11 13:54:44.947";"IAT_Ppractice.csv";"2";"undefined"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"181";"180";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:54:48.375";"FINISHED";"PLEASANT";"success";"637";"2014-09-11 13:54:46.672";"IAT_Ppractice.csv";"1";"outstanding"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"182";"181";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:54:50.101";"FINISHED";"PLEASANT";"success";"670";"2014-09-11 13:54:48.399";"IAT_Ppractice.csv";"1";"heavenly"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"183";"182";"module.IAT_practice1.exec-3105.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:54:51.827";"FINISHED";"PLEASANT";"success";"561";"2014-09-11 13:54:50.125";"IAT_Ppractice.csv";"1";"delightful"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"184";"183";"module.IAT_Block1.exec-5410.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-09-11 13:55:08.637";"FINISHED";"NEUTRAL";"success";"855";"2014-09-11 13:55:06.935";"IAT_PN.csv";"2";"undefined";;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"185";"184";"module.IAT_Block1.exec-5410.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:55:10.363";"FINISHED";"NEUTRAL";"success";"793";"2014-09-11 13:55:08.661";"IAT_PN.csv";"2";"adequate";;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"186";"185";"module.IAT_Block1.exec-5410.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-09-11 13:55:12.083";"FINISHED";"NEUTRAL";"failure";"1119";"2014-09-11 13:55:10.382";"IAT_PN.csv";"1";"delightful";;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"187";"186";"module.IAT_Block1.exec-5410.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3016";"2014-09-11 13:55:15.132";"FINISHED";"NONE";"failure";"0";"2014-09-11 13:55:12.116";"IAT_PN.csv";"2";"A1";;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"188";"187";"module.IAT_Block1.exec-5410.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3001";"2014-09-11 13:55:18.154";"FINISHED";"NONE";"failure";"0";"2014-09-11 13:55:15.152";"IAT_PN.csv";"2";"moderate";;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"189";"188";"module.IAT_Block1.exec-5410.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:55:19.884";"FINISHED";"NEUTRAL";"success";"984";"2014-09-11 13:55:18.182";"IAT_PN.csv";"2";"A3";;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"190";"189";"module.IAT_Block1.exec-5410.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:55:21.619";"FINISHED";"NEUTRAL";"success";"577";"2014-09-11 13:55:19.917";"IAT_PN.csv";"2";"A5";;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"191";"190";"module.IAT_Block1.exec-5410.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:55:23.343";"FINISHED";"NEUTRAL";"success";"629";"2014-09-11 13:55:21.641";"IAT_PN.csv";"2";"A3";;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"192";"191";"module.IAT_Block1.exec-5410.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-09-11 13:55:25.067";"FINISHED";"NEUTRAL";"success";"504";"2014-09-11 13:55:23.366";"IAT_PN.csv";"2";"A3";;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"193";"192";"module.IAT_Block1.exec-5410.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-09-11 13:55:26.786";"FINISHED";"NEUTRAL";"success";"1186";"2014-09-11 13:55:25.084";"IAT_PN.csv";"2";"ordinary";;;;;;;;;;;;;;;;;;;;
