"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-3481.blockOrder";"session.node-3481.IATorder";"session.node-3481.keyOrder";"session.node-3829.blockOrder";"session.node-3829.IATorder";"session.node-3829.keyOrder";"session.node-6764.blockOrder";"session.node-6764.IATorder";"session.node-6764.keyOrder";"session.node-7631.conditionType";"session.node-8799.conditionType";"session.node-9337.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word"
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"93";"92";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:05:40.753";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"435";"0";"2014-09-09 23:05:39.503";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"94";"93";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:05:43.286";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"427";"0";"2014-09-09 23:05:42.036";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"95";"94";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:05:45.817";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"500";"0";"2014-09-09 23:05:44.567";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"96";"95";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:05:48.347";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"341";"0";"2014-09-09 23:05:47.097";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"97";"96";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-09-09 23:05:50.882";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"370";"0";"2014-09-09 23:05:49.632";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"98";"97";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:05:53.413";"NST_correctLoc";"6";"0";"FINISHED";"LEFT";"success";"369";"0";"2014-09-09 23:05:52.163";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"99";"98";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:05:55.943";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"356";"0";"2014-09-09 23:05:54.693";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"100";"99";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:05:58.478";"NST_correctLoc";"24";"0";"FINISHED";"LEFT";"success";"472";"0";"2014-09-09 23:05:57.227";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"101";"100";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:01.006";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"380";"0";"2014-09-09 23:05:59.756";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"102";"101";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:03.537";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"341";"0";"2014-09-09 23:06:02.287";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"103";"102";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:06.068";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"309";"0";"2014-09-09 23:06:04.818";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"104";"103";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:08.599";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"373";"0";"2014-09-09 23:06:07.349";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"105";"104";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:11.129";"NST_correctLoc";"23";"0";"FINISHED";"LEFT";"success";"399";"0";"2014-09-09 23:06:09.879";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"106";"105";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:13.659";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"449";"0";"2014-09-09 23:06:12.409";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"107";"106";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:16.188";"NST_correctLoc";"1";"1";"FINISHED";"RIGHT";"success";"325";"0";"2014-09-09 23:06:14.937";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"108";"107";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:18.718";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"541";"0";"2014-09-09 23:06:17.468";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"109";"108";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:21.249";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"391";"0";"2014-09-09 23:06:19.999";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"110";"109";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:23.778";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"497";"0";"2014-09-09 23:06:22.528";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"111";"110";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:26.307";"NST_correctLoc";"0";"1";"FINISHED";"RIGHT";"success";"348";"0";"2014-09-09 23:06:25.057";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"112";"111";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-09-09 23:06:28.839";"NST_correctLoc";"30";"0";"FINISHED";"LEFT";"success";"331";"0";"2014-09-09 23:06:27.589";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"113";"112";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:31.367";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"406";"0";"2014-09-09 23:06:30.117";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"114";"113";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:33.897";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"346";"0";"2014-09-09 23:06:32.646";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"115";"114";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:36.426";"NST_correctLoc";"25";"1";"FINISHED";"RIGHT";"success";"444";"0";"2014-09-09 23:06:35.176";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"116";"115";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:38.954";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"312";"0";"2014-09-09 23:06:37.704";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"117";"116";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:41.489";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"332";"0";"2014-09-09 23:06:40.239";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"118";"117";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:44.018";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"430";"0";"2014-09-09 23:06:42.768";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"119";"118";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:46.553";"NST_correctLoc";"34";"0";"FINISHED";"LEFT";"success";"394";"0";"2014-09-09 23:06:45.303";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"120";"119";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-09-09 23:06:49.072";"NST_correctLoc";"16";"1";"FINISHED";"RIGHT";"success";"329";"0";"2014-09-09 23:06:47.821";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"121";"120";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:51.602";"NST_correctLoc";"8";"1";"FINISHED";"RIGHT";"success";"370";"0";"2014-09-09 23:06:50.351";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"122";"121";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:54.131";"NST_correctLoc";"33";"1";"FINISHED";"RIGHT";"success";"341";"0";"2014-09-09 23:06:52.881";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"123";"122";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:06:56.660";"NST_correctLoc";"5";"0";"FINISHED";"LEFT";"success";"526";"0";"2014-09-09 23:06:55.410";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"124";"123";"module.training_block4.exec-1245.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:07:07.427";"NST_correctLoc";"3";"1";"FINISHED";"RIGHT";"success";"386";"0";"2014-09-09 23:07:06.177";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"125";"124";"module.training_block4.exec-1245.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:07:09.957";"NST_correctLoc";"13";"1";"FINISHED";"RIGHT";"success";"365";"0";"2014-09-09 23:07:08.707";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"126";"125";"module.training_block4.exec-1245.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:07:12.486";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"359";"0";"2014-09-09 23:07:11.236";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"127";"126";"module.training_block4.exec-1245.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:07:15.014";"NST_correctLoc";"19";"1";"FINISHED";"RIGHT";"success";"362";"0";"2014-09-09 23:07:13.764";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"128";"127";"module.training_block4.exec-1245.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:07:17.541";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"327";"0";"2014-09-09 23:07:16.291";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"129";"128";"module.training_block4.exec-1245.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:07:20.071";"NST_correctLoc";"7";"0";"FINISHED";"LEFT";"success";"424";"0";"2014-09-09 23:07:18.821";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"130";"129";"module.training_block4.exec-1245.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:07:22.599";"NST_correctLoc";"32";"0";"FINISHED";"LEFT";"success";"524";"0";"2014-09-09 23:07:21.349";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"131";"130";"module.training_block4.exec-1245.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:07:25.127";"NST_correctLoc";"27";"0";"FINISHED";"LEFT";"success";"583";"0";"2014-09-09 23:07:23.877";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"132";"131";"module.training_block4.exec-1245.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:07:27.658";"NST_correctLoc";"15";"1";"FINISHED";"RIGHT";"success";"441";"0";"2014-09-09 23:07:26.408";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"133";"132";"module.training_block4.exec-1245.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:07:30.193";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"414";"0";"2014-09-09 23:07:28.943";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
