"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-4530.DevalQorder";"session.node-5357.conditionType";"session.node-6190.DevalQorder";"session.node-9235.conditionType";"trial.id";"trial.index";"trial.name";"trial.deval1.durationTime";"trial.deval1.endTime";"trial.deval1.icon";"trial.deval1.Resp_Attractive";"trial.deval1.Resp_Eat";"trial.deval1.Resp_Taste";"trial.deval1.RT_Attractive";"trial.deval1.RT_Eat";"trial.deval1.RT_Taste";"trial.deval1.startTime";"trial.deval1.stimulus type";"trial.devalPractice.durationTime";"trial.devalPractice.endTime";"trial.devalPractice.icon";"trial.devalPractice.Resp_Attractive";"trial.devalPractice.Resp_Eat";"trial.devalPractice.Resp_Taste";"trial.devalPractice.RT_Attractive";"trial.devalPractice.RT_Eat";"trial.devalPractice.RT_Taste";"trial.devalPractice.startTime";"trial.devalPractice.stimulus type";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"167";"166";"module.devaluation_block1.exec-1352.deval1";"6931";"2014-10-16 11:13:36.772";"14";"9";"7";"7";"1053";"1453";"1397";"2014-10-16 11:13:29.846";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"168";"167";"module.devaluation_block1.exec-1352.deval1";"8579";"2014-10-16 11:13:45.368";"1";"9";"3";"7";"1303";"1661";"2589";"2014-10-16 11:13:36.788";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"169";"168";"module.devaluation_block1.exec-1352.deval1";"9067";"2014-10-16 11:13:54.463";"2";"3";"3";"6";"2571";"1420";"2042";"2014-10-16 11:13:45.384";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"170";"169";"module.devaluation_block1.exec-1352.deval1";"6380";"2014-10-16 11:14:00.859";"24";"8";"8";"7";"1116";"1268";"966";"2014-10-16 11:13:54.478";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"171";"170";"module.devaluation_block1.exec-1352.deval1";"7940";"2014-10-16 11:14:08.815";"13";"9";"3";"4";"1624";"1093";"2184";"2014-10-16 11:14:00.875";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"172";"171";"module.devaluation_block1.exec-1352.deval1";"8139";"2014-10-16 11:14:16.974";"7";"6";"3";"2";"2165";"1803";"1137";"2014-10-16 11:14:08.831";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"173";"172";"module.devaluation_block1.exec-1352.deval1";"6927";"2014-10-16 11:14:23.931";"18";"9";"7";"8";"1069";"1423";"1406";"2014-10-16 11:14:17.005";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"174";"173";"module.devaluation_block1.exec-1352.deval1";"6940";"2014-10-16 11:14:30.889";"17";"9";"3";"1";"1151";"1504";"1250";"2014-10-16 11:14:23.947";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"175";"174";"module.devaluation_block1.exec-1352.deval1";"6276";"2014-10-16 11:14:37.191";"16";"9";"2";"1";"986";"1170";"1096";"2014-10-16 11:14:30.905";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"176";"175";"module.devaluation_block1.exec-1352.deval1";"5844";"2014-10-16 11:14:43.057";"12";"9";"9";"9";"987";"887";"938";"2014-10-16 11:14:37.207";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"177";"176";"module.devaluation_block1.exec-1352.deval1";"8253";"2014-10-16 11:14:51.325";"20";"3";"1";"1";"2146";"1874";"1198";"2014-10-16 11:14:43.073";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"178";"177";"module.devaluation_block1.exec-1352.deval1";"7412";"2014-10-16 11:14:58.751";"6";"9";"6";"7";"1574";"991";"1819";"2014-10-16 11:14:51.341";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"179";"178";"module.devaluation_block1.exec-1352.deval1";"6523";"2014-10-16 11:15:05.303";"25";"9";"5";"5";"1508";"1326";"672";"2014-10-16 11:14:58.766";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"180";"179";"module.devaluation_block1.exec-1352.deval1";"7787";"2014-10-16 11:15:13.103";"11";"2";"3";"7";"1572";"2099";"1089";"2014-10-16 11:15:05.318";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"181";"180";"module.devaluation_block1.exec-1352.deval1";"6371";"2014-10-16 11:15:19.499";"21";"9";"8";"7";"1076";"971";"1285";"2014-10-16 11:15:13.134";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"182";"181";"module.devaluation_block1.exec-1352.deval1";"5883";"2014-10-16 11:15:25.395";"8";"9";"7";"8";"1008";"884";"975";"2014-10-16 11:15:19.514";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"183";"182";"module.devaluation_block1.exec-1352.deval1";"6692";"2014-10-16 11:15:32.119";"3";"9";"8";"9";"1159";"1232";"1274";"2014-10-16 11:15:25.427";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"184";"183";"module.devaluation_block1.exec-1352.deval1";"6691";"2014-10-16 11:15:38.827";"19";"3";"9";"9";"868";"1532";"1263";"2014-10-16 11:15:32.135";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"185";"184";"module.devaluation_block1.exec-1352.deval1";"6443";"2014-10-16 11:15:45.285";"23";"9";"9";"7";"1383";"1148";"888";"2014-10-16 11:15:38.843";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"186";"185";"module.devaluation_block1.exec-1352.deval1";"8435";"2014-10-16 11:15:53.741";"15";"2";"1";"1";"1949";"1960";"1485";"2014-10-16 11:15:45.317";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"187";"186";"module.devaluation_block1.exec-1352.deval1";"6623";"2014-10-16 11:16:00.386";"22";"7";"7";"8";"1078";"979";"1535";"2014-10-16 11:15:53.772";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"188";"187";"module.devaluation_block1.exec-1352.deval1";"6121";"2014-10-16 11:16:06.533";"10";"9";"8";"7";"1144";"1086";"855";"2014-10-16 11:16:00.418";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"189";"188";"module.devaluation_block1.exec-1352.deval1";"5971";"2014-10-16 11:16:12.523";"26";"9";"7";"6";"1310";"978";"645";"2014-10-16 11:16:06.564";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"190";"189";"module.devaluation_block1.exec-1352.deval1";"7987";"2014-10-16 11:16:20.542";"5";"8";"3";"7";"2008";"1857";"1104";"2014-10-16 11:16:12.554";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
